LSB,MSB,PC,Name
004,016,099,Choral Bells
004,016,102,Sweep FX
004,016,104,New Century
004,016,105,Tamboura
004,016,106,Gopichant
004,016,108,Kanoon
004,016,112,Hichiriki
004,016,113,RAMA Cymbal
004,016,114,Tambourine
004,016,116,Angklung
004,016,117,Jungle BD
004,016,118,Rash SD
004,016,120,Rev.Kick 1
004,016,121,A.Bs.Nz Menu
004,016,123,Pink Noise
004,016,125,Scratch 7
004,016,126,Crack Bottle
004,016,127,Voice One
004,017,005,Dist E.Piano
004,017,008,Phase Clav.
004,017,013,Barafon 2
004,017,016,Zither 2
004,017,017,60's Organ 2
004,017,019,Rock Organ 1
004,017,026,Mandolin 2
004,017,028,TC Rear Pick
004,017,031,Power Gt.2
004,017,039,TB303 Sqr Bs
004,017,040,SH101 Bass 1
004,017,046,StringsSpic.
004,017,049,St.Strings 2
004,017,051,Hybrid Str.
004,017,054,ChorusLahFem
004,017,055,Vinyl Choir
004,017,056,Techno Hit
004,017,062,Trumpet Fall
004,017,063,Hybrid Brass
004,017,064,Transbrass
004,017,066,Sax Section
004,017,072,Quad Wind
004,017,074,Indian Flute
004,017,076,Zampona Atk
004,017,081,OB Square
004,017,082,PM Lead
004,017,085,Fat SyncLead
004,017,091,ReverseSweep
004,017,099,Air Bells
004,017,102,LM Has Come
004,017,104,7th Atmos.
004,017,113,Kajar
004,017,116,Angkl Rhythm
004,017,117,Techno BD
004,017,118,House SD
004,017,120,Rev.ConBD
004,017,121,D.Gt.Nz Menu
004,017,123,White Noise
004,017,126,Pour Bottle
004,017,127,Voice Two
004,018,017,60's Organ 3
004,018,019,Rock Organ 2
004,018,026,MandolinTrem
004,018,028,TC Clean ff
004,018,031,5th Dist.
004,018,039,TB303 DistBs
004,018,040,SH101 Bass 2
004,018,049,St.Strings 3
004,018,054,VoiceLau Fem
004,018,055,JX8P Vox
004,018,056,Dist. Hit
004,018,063,OctSynBrass2
004,018,081,JP-8 Square
004,018,082,CS Saw Lead
004,018,085,Rock Lead
004,018,099,Bell Harp
004,018,102,Fallinlnsect
004,018,104,Galaxy Way
004,018,113,Kelontuk
004,018,117,Bounce
004,018,118,Jungle SD
004,018,121,E.Gt.NzMenu1
004,018,126,Soda
004,018,127,Voice Three
004,019,017,Farf Organ
004,019,028,TC Clean 2:
004,019,039,Clavi Bass
004,019,040,Smooth Bass
004,019,049,Orchestra 3
004,019,054,ChorusLauFem
004,019,055,Analog Voice
004,019,056,Bam Hit
004,019,063,BPF Brass
004,019,081,Dist Square
004,019,085,5th DecaSync
004,019,099,Gamelimba
004,019,102,LFO Oct.Rave
004,019,104,Rising OSC.
004,019,108,Kanoon+Choir
004,019,113,Kelontuk Mt
004,019,118,909 SD
004,019,121,E.Gt.NzMenu2
004,019,126,Open CD Tray
004,019,127,Voice Tah
004,020,028,LP Rear Pick
004,020,039,Hammer
004,020,040,SH101 Bass 3
004,020,049,Orchestra 4
004,020,054,VoiceLan Fem
004,020,056,Bit Hit
004,020,081,303SqareDst1
004,020,085,Dirty Sync
004,020,099,JUNO Bell
004,020,102,Just Before
004,020,113,Kelontuk Sid
004,020,121,G.StrokeMenu
004,020,126,Audio Switch
004,020,127,Voice Whey
004,021,028,LP Rear 2
004,021,039,Jungle Bass
004,021,040,Spike Bass
004,021,054,ChorusLanFem
004,021,056,Bim Hit
004,021,081,303SqareDst2
004,021,085,DualSyncLead
004,021,099,LP Bell
004,021,102,RND Fl.Chord
004,021,113,Kopyak Op
004,021,121,Gt.SlideMenu
004,021,126,Key Typing
004,022,028,LP RearAtack
004,022,039,Square Bass
004,022,040,House Bass:
004,022,054,VoiceAah Fem
004,022,056,Technorg Hit
004,022,081,303 Mix Sqr
004,022,085,LA Brass Ld
004,022,099,Pizz Bell
004,022,102,RandomEnding
004,022,113,Kopyak Mt
004,022,121,A.Bs.Mute Nz
004,022,126,SL 1
004,022,127,Voice Kikit
004,023,081,Dual Sqr&Saw
004,023,028,Mid Tone GTR
004,023,039,Square Bass2
004,023,040,KG Bass
004,023,054,VoiceUuh Fem
004,023,056,Rave Hit
004,023,099,Bottom Bell
004,023,102,Random Sine
004,023,113,Ceng Ceng
004,023,121,A.Bs.TouchNz
004,023,126,SL 2
004,023,127,Voice ComeOn
004,024,001,Piano + Str.
004,024,005,Wurly
004,024,006,Hard FM EP
004,024,007,Harpsi.o
004,024,008,Clav.o
004,024,013,Log drum
004,024,016,Dulcimer
004,024,017,Cheese Organ
004,024,019,Rotary Org.F
004,024,020,Organ Flute
004,024,022,Hard Accord
004,024,025,Velo Harmnix
004,024,028,Chung Ruan
004,024,029,Jazz Man
004,024,031,Rock Rhythm
004,024,032,E.Bass Harm.
004,024,039,Arpeggio Bs
004,024,040,Sync Bass
004,024,047,Yang Qin
004,024,049,Velo Strings
004,024,051,Tron Strings
004,024,053,Chorus Lahs
004,024,054,Fem Lah&Lan
004,024,056,Strings Hit
004,024,057,Bright Tp.
004,024,061,F.Horn Rip
004,024,062,Octave Brass
004,024,076,Tin Whistle
004,024,081,Pulse Lead
004,024,082,MG Saw 1
004,024,085,JUNO Sub Osc
004,024,091,Minor Rave
004,024,102,EatingFilter
004,024,106,Oud
004,024,108,Oct Harp
004,024,112,Mizmar
004,024,113,Reyoung
004,024,116,Finger Snaps
004,024,117,KendangWadon
004,024,118,Jngl SD Roll
004,024,120,Rev.Tom 1
004,024,121,A.Bs.AtackNz
004,024,126,Car Engine 2
004,024,127,Voice Aou
004,025,001,Piano + Str2
004,025,005,Hard Rhodes
004,025,017,D-50 Organ
004,025,022,Soft Accord
004,025,028,Chung Ruan 2
004,025,031,Rock Rhythm2
004,025,040,MG 5th Bass
004,025,047,Yang Qin 2
004,025,051,Noiz Strings
004,025,056,Stack Hit
004,025,057,Warm Tp.
004,025,062,Brass + Reed
004,025,076,TinWhtsle Nm
004,025,081,JP8 PulseLd1
004,025,082,MG Saw 2
004,025,085,2600 Sub
004,025,102,Noise&SawHit
004,025,113,Kempur
004,025,117,Beberongan
004,025,120,Rev.Tom 2
004,025,121,TC Up Nz
004,025,126,Car Horn
004,025,127,Voice Oou
004,026,001,Piano+Choir1
004,026,005,MellowRhodes
004,026,017,JUNO Organ
004,026,031,Dist Rtm GTR
004,026,040,RND Bass
004,026,047,SynthYangQin
004,026,056,Indusry Hit
004,026,057,Warm Tp.2
004,026,062,Fat + Reed
004,026,076,TinWhtsle Or
004,026,081,JP8 PulseLd2
004,026,082,OB Saw 1
004,026,085,JP8000Fd Osc
004,026,102,Pour Magic
004,026,117,Pelegongan
004,026,120,Rev.Tom 3
004,026,121,TC DownMt.Nz
004,026,126,Boeeeen
004,026,127,Voice Hie
004,027,001,Piano+Choir2
004,027,017,Hybrid Organ
004,027,040,WowMG Bass
004,027,056,Clap Hit
004,027,057,Twin Tp.
004,027,081,MG Reso. Pls
004,027,082,OB Saw 2
004,027,102,DancingDrill
004,027,117,Dholak 1
004,027,120,Rev.Tom 4
004,027,121,TC UpMt.Nz
004,027,126,R.Crossing
004,028,017,VS Organ
004,028,040,Bubble Bass
004,028,081,JP8 PulseLd3
004,028,082,D-50 Saw
004,028,102,Dirty Stack
004,028,106,Oud+Strings
004,028,117,Dholak 2
004,028,121,TC Dowm Nz
004,028,126,Compresser
004,029,017,Digi Church
004,029,040,Attack Pulse
004,029,081,260RingLead
004,029,082,SH-101 Saw
004,029,102,Big Blue
004,029,121,DstGT.Up Nz
004,029,126,Sword Boom!
004,030,017,JX8 Organ
004,030,040,Sync Bass 2
004,030,081,303DistLead
004,030,102,Static Hit
004,030,121,DstGT.DwnNz1
004,030,126,Sword Cross
004,030,082,CS Saw
004,031,017,FM Organ
004,031,040,Pulse Mix Bs
004,031,081,JP8000DistLd
004,031,082,MG Saw Lead
004,031,102,Atl.Mod.FX
004,031,121,DstGT.DwnNz2
004,031,126,Stab! 1
004,032,006,EP Phase
004,032,007,Synth Harpsi
004,032,008,Analog Clav.
004,032,017,70's E.Organ
004,032,018,Perc. Organ
004,032,020,Trem.Flute
004,032,025,Nylon Gt.2
004,032,026,Steel Gt.2
004,032,039,Hit&Saw Bass
004,032,040,MG Dist Bass
004,032,049,Oct Strings1
004,032,053,Chorus Aahs
004,032,054,VoicWah Mal
004,032,057,Syn. Trumpet
004,032,062,Orch Brass
004,032,081,HipHop SinLd
004,032,082,OB Saw Lead
004,032,102,Acid Copter
004,032,106,Pi Pa
004,032,112,Suona 1
004,032,116,909 HandClap
004,032,113,Jngl Crash
004,032,117,Jngl BD Roll
004,032,121,DstGT.MuteNz
004,032,126,Stab! 2
004,033,008,JP8 Clav.1
004,033,017,Even Bar
004,033,018,Perc.Organ 2
004,033,020,Theater Org.
004,033,026,Steel + Body
004,033,039,Ring Bass
004,033,040,Seq Bass 2
004,033,049,Oct Strings2
004,033,053,Male Aah+Str
004,033,054,ChorusWahMal
004,033,062,Orch Brass 2
004,033,082,P5 Saw Lead
004,033,112,Suona 2
004,033,081,HipHop SqrLd
004,034,018,Perc.Organ 3
004,034,039,AtkSineBass
004,034,040,3rd Bass
004,034,049,ContraBsSect
004,034,054,VoicWoh Mal
004,034,081,HipHop PlsLd
004,034,082,MG unison
004,034,121,Gt.StrokeNz5
004,035,008,JP8 Clav.2
004,035,018,Perc.Organ 4
004,035,039,OB sine Bass
004,035,040,MG Oct Bass
004,035,054,ChorusWohMal
004,035,062,St.FatPopBrs
004,035,081,Flux Pulse
004,035,082,Oct Saw Lead
004,035,121,StlGt.SldNz1
004,036,082,Natural Lead
004,036,008,SynRingClav.
004,036,039,Auxiliary Ba
004,036,040,SolwEnvBass
004,036,054,VoicAah Mal
004,036,062,St.Orch Brs
004,036,121,StlGt.SldNz2
004,037,008,SynDistClav.
004,037,040,Mild Bass
004,037,054,VoicOoh Mal
004,037,062,St.Orch Brs2
004,037,121,StlGt.SldNz3
004,038,008,JP8000 Clav.
004,038,040,DistEnvBass
004,038,062,St.Orch Brs3
004,038,121,StlGt.SldNz4
004,039,008,Pulse Clav.
004,039,040,MG LightBass
004,039,121,Gt.StrokeNz1
004,040,017,Organ Bass
004,040,025,Lequint Gt.
004,040,039,303SqDistBs
004,040,040,DistSynBass
004,040,049,60s Strings
004,040,054,Humming
004,040,082,SequenceSaw1
004,040,113,Crash Menu
004,040,116,HandClapMenu
004,040,117,Kick Menu 1
004,040,118,SD Menu 1
004,040,120,Rev.SD Menu1
004,040,121,Gt.StrokeNz2
004,041,039,303SqDistBs2
004,041,040,Rise Bass
004,041,082,SequenceSaw2
004,041,113,RideCym Menu
004,041,117,Kick Menu 2
004,041,118,SD Menu 2
004,041,120,Rev.SD Menu2
004,041,121,Gt.StrokeNz3
004,042,039,303SqDistBs3
004,042,040,Cyber Bass
004,042,082,Reso Saw
004,042,113,RideBell Menu
004,042,117,Kick Menu 3
004,042,118,SD Menu 3
004,042,120,Rev.SD Menu3
004,042,121,Gt.StrokeNz4
004,043,039,303Sqr.Rev
004,043,082,Cheese Saw 1
004,043,117,Kick Menu 4
004,043,118,SD Menu 4
004,043,120,Rev.BD Menu1
004,044,039,TeeBee
004,044,082,Cheese Saw 2
004,044,118,SD Menu 5
004,044,120,Rev.BD Menu2
004,045,082,Rhythmic Saw
004,045,120,Rev.BD Menu3
004,046,082,SequencedSaw
004,046,120,Rev.ClapMenu
004,047,082,Techno Saw
004,048,017,5th Organ
